GPSpt,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
244,42085,1556,Rattling Cisticola,1,,1,
244,42085,1556,Blue Waxbill,1,,1,
244,42085,1556,Brubru,1,,1,
244,42085,1556,Black-crowned Tchagra,1,,1,
244,42085,1556,White-bellied Sunbird,1,,1,
244,42085,1556,Red-backed Shrike,1,,1,
244,42085,1556,Speckled Mousebird,2,,2,
244,42085,1556,Red-faced Mousebird,4,,4,
244,42085,1556,Emerald-spotted Wood Dove,,1,1,
244,42085,1556,Black-backed Puffback,,1,1,
244,42085,1556,Fork-tailed Drongo,,1,1,
244,42085,1556,Helmeted Guineafowl,,2,2,
244,42085,1556,White-browed Scrub Robin,,2,2,
245,42085,1609,Acacia Pied Barbet,1,,1,
245,42085,1609,Red-backed Shrike,1,,1,
245,42085,1609,White-browed Scrub Robin,2,,2,
245,42085,1609,Rattling Cisticola,2,,2,
245,42085,1609,Long-billed Crombec,2,,2,
245,42085,1609,Blue Waxbill,4,,4,
245,42085,1609,Southern Black Tit,,1,1,
245,42085,1609,Red-winged Starling,,1,1,
245,42085,1609,Emerald-spotted Wood Dove,,1,1,
245,42085,1609,Marico Sunbird,,2,2,
245,42085,1609,Helmeted Guineafowl,,2,2,
245,42085,1609,European Bee-eater,,3,3,
246,42085,1623,Rattling Cisticola,1,,1,
246,42085,1623,Yellow-fronted Canary,1,,1,
246,42085,1623,Blue Waxbill,2,,2,
246,42085,1623,Cape Glossy Starling,3,,3,
246,42085,1623,Long-billed Crombec,,1,1,
246,42085,1623,Fork-tailed Drongo,,1,1,
246,42085,1623,Sombre Greenbul,,1,1,
246,42085,1623,Southern Black Tit,,1,1,
246,42085,1623,Red-billed Oxpecker,,2,2,
246,42085,1623,Helmeted Guineafowl,,4,4,
246,42085,1623,European Bee-eater,,4,4,
246,42085,1623,Pin-tailed Whydah,,6,6,
247,42085,1703,Kurrichane Thrush,1,1,2,
247,42085,1703,Common Sandpiper,1,,1,
247,42085,1703,Willow Warbler,1,,1,
247,42085,1703,African Paradise Flycatcher,1,,1,
247,42085,1703,Long-billed Crombec,1,,1,
247,42085,1703,Yellow-fronted Canary,2,,2,
247,42085,1703,White-faced Whistling Duck,2,,2,
247,42085,1703,Wire-tailed Swallow,2,,2,
247,42085,1703,Rattling Cisticola,3,,3,
247,42085,1703,Cape Turtle Dove,3,,3,
247,42085,1703,Red-eyed Dove,3,,3,
247,42085,1703,Three-banded Plover,3,,3,
247,42085,1703,Red-faced Mousebird,4,,4,
247,42085,1703,Grey Heron,,1,1,
247,42085,1703,Common Greenshank,,1,1,
247,42085,1703,Emerald-spotted Wood Dove,,1,1,
247,42085,1703,Marsh Sandpiper,,2,2,
247,42085,1703,Black-winged Stilt,,2,2,
247,42085,1703,Water Thick-knee,,2,2,
247,42085,1703,Wood Sandpiper,,3,3,
248,42085,1732,Sombre Greenbul,1,,1,
248,42085,1732,African Paradise Flycatcher,1,,1,
248,42085,1732,Blue Waxbill,1,,1,
248,42085,1732,Yellow-fronted Canary,1,,1,
248,42085,1732,Kurrichane Thrush,3,,3,
248,42085,1732,Dark-capped Bulbul,6,,6,
248,42085,1732,Red-eyed Dove,,1,1,
249,42085,1718,Yellow-throated Petronia,1,,1,
249,42085,1718,Rattling Cisticola,1,,1,
249,42085,1718,Dark-capped Bulbul,2,,2,
249,42085,1718,Blue Waxbill,2,,2,
249,42085,1718,Southern Black Tit,2,,2,
249,42085,1718,Sombre Greenbul,,1,1,
249,42085,1718,Southern Boubou,,1,1,
249,42085,1718,Yellow-fronted Canary,,1,1,
250,42085,1649,Red-backed Shrike,1,2,3,
250,42085,1649,White-browed Scrub Robin,1,,1,
250,42085,1649,Golden-breasted Bunting,1,,1,
250,42085,1649,Dark-capped Bulbul,1,,1,
250,42085,1649,Rattling Cisticola,,1,1,
250,42085,1649,Emerald-spotted Wood Dove,,1,1,
250,42085,1649,Cardinal Woodpecker,,1,1,
250,42085,1649,Long-billed Crombec,,1,1,
250,42085,1649,Orange-breasted Bushshrike,,1,1,
251,42085,1636,European Roller,1,,1,
251,42085,1636,Southern Grey-headed Sparrow,2,,2,
251,42085,1636,Helmeted Guineafowl,,1,1,
226,42086,750,Rattling Cisticola,1,,1,
226,42086,750,Lesser Grey Shrike,1,,1,
226,42086,750,Southern Fiscal,2,,2,
226,42086,750,Green-winged Pytilia,,1,1,
226,42086,750,Spectacled Weaver,,1,1,
226,42086,750,Southern Masked Weaver,,2,2,
226,42086,750,Red-backed Shrike,,3,3,
226,42086,750,Blue Waxbill,,4,4,
227,42086,722,Black-crowned Tchagra,1,,1,
227,42086,722,African Pipit,1,,1,
227,42086,722,Rattling Cisticola,2,,2,
227,42086,722,Red-backed Shrike,3,,3,
227,42086,722,Long-billed Crombec,,1,1,
227,42086,722,Rufous-naped Lark,,1,1,
227,42086,722,Southern Fiscal,,1,1,
228,42086,657,White-browed Scrub Robin,1,,1,
228,42086,657,Rattling Cisticola,1,,1,
228,42086,657,Red-backed Shrike,1,,1,
228,42086,657,Long-billed Crombec,1,,1,
228,42086,657,Barn Swallow,2,1,3,
228,42086,657,African Pipit,2,,2,
228,42086,657,Acacia Pied Barbet,,1,1,
228,42086,657,Chinspot Batis,,1,1,
228,42086,657,Golden-breasted Bunting,,2,2,
228,42086,657,Yellow-fronted Canary,,2,2,
228,42086,657,Cape Glossy Starling,,5,5,
229,42086,637,Red-backed Shrike,1,,1,
229,42086,637,Rattling Cisticola,1,,1,
229,42086,637,Yellow-fronted Canary,1,,1,
229,42086,637,Black-crowned Tchagra,2,,2,
229,42086,637,Chinspot Batis,,1,1,
229,42086,637,Acacia Pied Barbet,,1,1,
229,42086,637,Long-billed Crombec,,1,1,
229,42086,637,Fork-tailed Drongo,,1,1,
229,42086,637,White-browed Scrub Robin,,2,2,
229,42086,637,Dark-capped Bulbul,,2,2,
229,42086,637,Barn Swallow,,3,3,
229,42086,637,White-crested Helmetshrike,,5,5,
230,42086,707,Common Buttonquail,1,,1,
230,42086,707,Acacia Pied Barbet,1,,1,
230,42086,707,White-browed Scrub Robin,1,,1,
230,42086,707,Rattling Cisticola,1,,1,
230,42086,707,Black-crowned Tchagra,1,,1,
230,42086,707,Chinspot Batis,1,,1,
230,42086,707,Red-backed Shrike,2,,2,
230,42086,707,Southern Fiscal,,4,4,
230,42086,707,Cape Glossy Starling,,8,8,
231,42086,736,White-browed Scrub Robin,1,,1,
231,42086,736,Red-backed Shrike,1,,1,
231,42086,736,Black-crowned Tchagra,1,,1,
231,42086,736,White-bellied Sunbird,1,,1,
231,42086,736,Southern Fiscal,2,,2,
231,42086,736,Fork-tailed Drongo,2,,2,
231,42086,736,European Bee-eater,5,,5,
231,42086,736,Acacia Pied Barbet,,1,1,
232,42086,552,Dark-capped Bulbul,1,1,2,
232,42086,552,Rattling Cisticola,1,,1,
232,42086,552,Southern Black Tit,2,,2,
232,42086,552,White-browed Scrub Robin,,1,1,
232,42086,552,Helmeted Guineafowl,,4,4,
233,42086,605,Dark-capped Bulbul,2,1,3,
233,42086,605,Acacia Pied Barbet,,1,1,
233,42086,605,Fork-tailed Drongo,,1,1,
233,42086,605,White-browed Scrub Robin,,1,1,
233,42086,605,Golden-tailed Woodpecker,,1,1,
234,42086,621,Cape Turtle Dove,1,1,2,
234,42086,621,Long-billed Crombec,1,,1,
234,42086,621,White-browed Scrub Robin,1,,1,
234,42086,621,Red-backed Shrike,1,,1,
234,42086,621,Fork-tailed Drongo,1,,1,
234,42086,621,Brown-crowned Tchagra,1,,1,
234,42086,621,Southern Black Tit,2,,2,
234,42086,621,Dark-capped Bulbul,2,,2,
234,42086,621,White-crested Helmetshrike,3,,3,
234,42086,621,Acacia Pied Barbet,,1,1,
234,42086,621,Chinspot Batis,,1,1,
268,42086,855,Long-billed Crombec,1,,1,
268,42086,855,Dark-capped Bulbul,1,,1,
268,42086,855,Blue Waxbill,1,,1,
268,42086,855,Cape Glossy Starling,1,,1,
268,42086,855,Golden-breasted Bunting,1,,1,
268,42086,855,White-browed Scrub Robin,1,,1,
268,42086,855,Rattling Cisticola,2,,2,
268,42086,855,Red-backed Shrike,2,,2,
268,42086,855,Acacia Pied Barbet,,1,1,
268,42086,855,Black-crowned Tchagra,,1,1,
268,42086,855,Chinspot Batis,,1,1,
268,42086,855,Fork-tailed Drongo,,2,2,
268,42086,855,Arrow-marked Babbler,,2,2,
269,42086,923,Crested Barbet,1,1,2,
269,42086,923,Green-backed Camaroptera,1,,1,
269,42086,923,Golden-tailed Woodpecker,1,,1,
269,42086,923,Grey Go-Away Bird,1,,1,
269,42086,923,Dark-capped Bulbul,1,,1,
269,42086,923,Red-backed Shrike,1,,1,
269,42086,923,White-bellied Sunbird,2,,2,
269,42086,923,Yellow-breasted Apalis,,1,1,
269,42086,923,Chinspot Batis,,1,1,
269,42086,923,Cape Glossy Starling,,2,2,
269,42086,923,Arrow-marked Babbler,,3,3,
270,42086,910,African Paradise Flycatcher,1,,1,
270,42086,910,White-browed Scrub Robin,1,,1,
270,42086,910,Acacia Pied Barbet,1,,1,
270,42086,910,Fork-tailed Drongo,1,,1,
270,42086,910,Rattling Cisticola,2,,2,
270,42086,910,White-bellied Sunbird,2,,2,
270,42086,910,Crested Francolin,3,,3,
270,42086,910,Long-billed Crombec,3,,3,
270,42086,910,Emerald-spotted Wood Dove,,1,1,
270,42086,910,Sombre Greenbul,,1,1,
270,42086,910,Brubru,,1,1,
270,42086,910,Chinspot Batis,,1,1,
270,42086,910,Grey Go-Away Bird,,1,1,
270,42086,910,Orange-breasted Bushshrike,,1,1,
270,42086,910,Yellow-breasted Apalis,,1,1,
270,42086,910,Golden-tailed Woodpecker,,1,1,
272,42086,938,Red-backed Shrike,1,1,2,
272,42086,938,Blue Waxbill,1,,1,
272,42086,938,White-bellied Sunbird,1,,1,
272,42086,938,Cape Glossy Starling,2,,2,
272,42086,938,Grey Go-Away Bird,,1,1,
272,42086,938,Sombre Greenbul,,1,1,
272,42086,938,Cape Turtle Dove,,1,1,
272,42086,938,White-browed Scrub Robin,,1,1,
272,42086,938,Crested Barbet,,1,1,
273,42086,953,Acacia Pied Barbet,1,,1,
273,42086,953,Long-billed Crombec,1,,1,
273,42086,953,Spotted Flycatcher,1,,1,
273,42086,953,Speckled Mousebird,1,,1,
273,42086,953,White-browed Scrub Robin,1,,1,
273,42086,953,House Sparrow,2,,2,
273,42086,953,Red-backed Shrike,2,,2,
273,42086,953,Rattling Cisticola,,1,1,
273,42086,953,Blue Waxbill,,1,1,
273,42086,953,Fork-tailed Drongo,,2,2,
274,42086,1009,Rattling Cisticola,1,1,2,
274,42086,1009,Black-crowned Tchagra,1,,1,
274,42086,1009,Red-backed Shrike,1,,1,
274,42086,1009,Chinspot Batis,1,,1,
274,42086,1009,Barn Swallow,2,2,4,
274,42086,1009,Acacia Pied Barbet,,1,1,
274,42086,1009,Fork-tailed Drongo,,2,2,
275,42086,1024,Red-backed Shrike,1,,1,
275,42086,1024,Long-billed Crombec,2,,2,
275,42086,1024,Blue Waxbill,2,,2,
275,42086,1024,Fork-tailed Drongo,,1,1,
275,42086,1024,Brown-hooded Kingfisher,,1,1,
275,42086,1024,European Bee-eater,,1,1,
275,42086,1024,Black-crowned Tchagra,,1,1,
275,42086,1024,Southern Yellow-billed Hornbill,,3,3,
276,42086,1041,White-browed Scrub Robin,1,1,2,
276,42086,1041,Rattling Cisticola,1,,1,
276,42086,1041,Chinspot Batis,1,,1,
276,42086,1041,Acacia Pied Barbet,1,,1,
276,42086,1041,Red-backed Shrike,2,,2,
276,42086,1041,Blue Waxbill,2,,2,
276,42086,1041,Common Scimitarbill,,1,1,
277,42086,1055,Red-backed Shrike,1,,1,
277,42086,1055,Rattling Cisticola,1,,1,
277,42086,1055,Marico Sunbird,2,,2,
277,42086,1055,Barn Swallow,2,,2,
277,42086,1055,Chinspot Batis,,1,1,
277,42086,1055,Emerald-spotted Wood Dove,,1,1,
277,42086,1055,Black-crowned Tchagra,,1,1,
277,42086,1055,Cape Turtle Dove,,2,2,
277,42086,1055,Southern Yellow-billed Hornbill,,3,3,
280,42087,731,Cape Turtle Dove,1,,1,
280,42087,731,Rattling Cisticola,1,,1,
280,42087,731,White-bellied Sunbird,1,,1,
280,42087,731,Long-billed Crombec,1,,1,
280,42087,731,Dark-capped Bulbul,2,,2,
280,42087,731,Yellow-throated Petronia,,1,1,
280,42087,731,Golden-tailed Woodpecker,,1,1,
280,42087,731,White-browed Scrub Robin,,1,1,
280,42087,731,Black-headed Oriole,,1,1,
280,42087,731,Red-eyed Dove,,1,1,
280,42087,731,Yellow-breasted Apalis,,1,1,
280,42087,731,Acacia Pied Barbet,,1,1,
280,42087,731,Emerald-spotted Wood Dove,,1,1,
280,42087,731,Chinspot Batis,,1,1,
280,42087,731,Southern Yellow-billed Hornbill,,2,2,
280,42087,731,Yellow-fronted Canary,,2,2,
281,42087,543,Fork-tailed Drongo,1,1,2,
281,42087,543,Rattling Cisticola,1,,1,
281,42087,543,Gorgeous Bushshrike,2,,2,
281,42087,543,Dark-capped Bulbul,3,2,5,
281,42087,543,Red-eyed Dove,,1,1,
281,42087,543,Terrestrial Brownbul,,2,2,
281,42087,543,Southern Black Tit,,2,2,
281,42087,543,Southern Grey-headed Sparrow,,2,2,
281,42087,543,Red-billed Oxpecker,,4,4,
282,42087,744,Fork-tailed Drongo,1,1,2,
282,42087,744,Emerald-spotted Wood Dove,1,,1,
282,42087,744,Dark-capped Bulbul,1,,1,
282,42087,744,African Paradise Flycatcher,1,,1,
282,42087,744,White-browed Scrub Robin,1,,1,
282,42087,744,Southern Black Tit,1,,1,
282,42087,744,Long-billed Crombec,1,,1,
282,42087,744,White-bellied Sunbird,1,,1,
282,42087,744,Blue Waxbill,1,,1,
282,42087,744,Golden-breasted Bunting,1,,1,
282,42087,744,Willow Warbler,1,,1,
282,42087,744,Spotted Flycatcher,2,,2,
282,42087,744,Yellow-breasted Apalis,2,,2,
282,42087,744,Red-eyed Dove,,1,1,
282,42087,744,Black-headed Oriole,,1,1,
284,42087,951,Emerald-spotted Wood Dove,1,,1,
284,42087,951,Yellow-fronted Canary,1,,1,
284,42087,951,Fork-tailed Drongo,1,,1,
284,42087,951,Chinspot Batis,1,,1,
284,42087,951,Long-billed Crombec,2,,2,
286,42087,558,Red-billed Oxpecker,2,4,6,
286,42087,558,Dark-capped Bulbul,2,,2,
286,42087,558,Cape Turtle Dove,,1,1,
286,42087,558,Red-eyed Dove,,1,1,
286,42087,558,Fork-tailed Drongo,,1,1,
286,42087,558,Bearded Woodpecker,,1,1,
286,42087,558,Red-capped Robin-Chat,,1,1,
286,42087,558,Emerald-spotted Wood Dove,,1,1,
286,42087,558,Terrestrial Brownbul,,2,2,
286,42087,558,Gorgeous Bushshrike,,2,2,
287,42087,613,White-browed Scrub Robin,1,,1,
287,42087,613,Grey-headed Bushshrike,1,,1,
287,42087,613,Fork-tailed Drongo,1,,1,
287,42087,613,Rattling Cisticola,1,,1,
287,42087,613,Dark-capped Bulbul,2,,2,
287,42087,613,Yellow-fronted Canary,2,,2,
287,42087,613,Red-eyed Dove,,1,1,
287,42087,613,Emerald-spotted Wood Dove,,1,1,
287,42087,613,Red-capped Robin-Chat,,1,1,
287,42087,613,Barn Swallow,,2,2,
288,42087,631,White-browed Scrub Robin,1,1,2,
288,42087,631,Dark-capped Bulbul,2,1,3,
288,42087,631,Black-headed Oriole,,1,1,
288,42087,631,Kurrichane Thrush,,1,1,
288,42087,631,Long-billed Crombec,,1,1,
288,42087,631,Emerald-spotted Wood Dove,,1,1,
288,42087,631,Cape Turtle Dove,,1,1,
288,42087,631,Fork-tailed Drongo,,1,1,
288,42087,631,Red-eyed Dove,,2,2,
289,42087,715,White-browed Scrub Robin,1,1,2,
289,42087,715,Kurrichane Thrush,1,,1,
289,42087,715,White-bellied Sunbird,1,,1,
289,42087,715,Golden-tailed Woodpecker,1,,1,
289,42087,715,Yellow-breasted Apalis,1,,1,
289,42087,715,Rattling Cisticola,2,,2,
289,42087,715,Emerald-spotted Wood Dove,2,,2,
289,42087,715,Dark-capped Bulbul,2,,2,
289,42087,715,Red-eyed Dove,2,,2,
289,42087,715,Bearded Woodpecker,,1,1,
289,42087,715,Red-capped Robin-Chat,,1,1,
289,42087,715,Sombre Greenbul,,1,1,
289,42087,715,Black-headed Oriole,,3,3,
290,42087,645,Emerald-spotted Wood Dove,1,2,3,
290,42087,645,Chinspot Batis,1,,1,
290,42087,645,Rattling Cisticola,1,,1,
290,42087,645,Brubru,1,,1,
290,42087,645,Black-collared Barbet,1,,1,
290,42087,645,Dark-capped Bulbul,2,,2,
290,42087,645,Long-billed Crombec,2,,2,
290,42087,645,Yellow-fronted Canary,2,,2,
290,42087,645,Kurrichane Thrush,2,,2,
290,42087,645,Southern Black Tit,2,,2,
290,42087,645,Black-headed Oriole,,1,1,
290,42087,645,Red-eyed Dove,,1,1,
290,42087,645,Fork-tailed Drongo,,1,1,
290,42087,645,White-bellied Sunbird,,1,1,
290,42087,645,Orange-breasted Bushshrike,,1,1,
290,42087,645,Golden-tailed Woodpecker,,1,1,
290,42087,645,Black-crowned Tchagra,,1,1,
290,42087,645,Yellow-breasted Apalis,,1,1,
290,42087,645,Bearded Woodpecker,,1,1,
290,42087,645,Brown-crowned Tchagra,,1,1,
291,42087,700,Emerald-spotted Wood Dove,1,,1,
291,42087,700,Bearded Woodpecker,1,,1,
291,42087,700,Chinspot Batis,1,,1,
291,42087,700,White-bellied Sunbird,1,,1,
291,42087,700,Kurrichane Thrush,1,,1,
291,42087,700,Brubru,1,,1,
291,42087,700,Cape Turtle Dove,1,,1,
291,42087,700,Golden-breasted Bunting,1,,1,
291,42087,700,Black-headed Oriole,1,,1,
291,42087,700,Spotted Flycatcher,1,,1,
291,42087,700,Red-backed Shrike,1,,1,
291,42087,700,Rattling Cisticola,2,,2,
291,42087,700,Yellow-fronted Canary,2,,2,
291,42087,700,Red-eyed Dove,3,,3,
291,42087,700,Fork-tailed Drongo,4,,4,
292,42087,810,Yellow-fronted Canary,1,,1,
292,42087,810,Rattling Cisticola,1,,1,
292,42087,810,Black Cuckooshrike,1,,1,
292,42087,810,White-bellied Sunbird,1,,1,
292,42087,810,Dark-capped Bulbul,1,,1,
292,42087,810,Cardinal Woodpecker,1,,1,
292,42087,810,Brubru,,1,1,
292,42087,810,Brown-hooded Kingfisher,,1,1,
292,42087,810,Gorgeous Bushshrike,,2,2,
293,42087,824,Brown-crowned Tchagra,1,,1,
293,42087,824,Blue Waxbill,1,,1,
293,42087,824,Long-billed Crombec,1,,1,
293,42087,824,Rattling Cisticola,4,,4,
293,42087,824,Southern Yellow-billed Hornbill,,1,1,
293,42087,824,Chinspot Batis,,1,1,
293,42087,824,Dark-capped Bulbul,,2,2,
294,42087,838,European Bee-eater,1,,1,
294,42087,838,Chinspot Batis,1,,1,
294,42087,838,White-bellied Sunbird,1,,1,
294,42087,838,Long-billed Crombec,1,,1,
294,42087,838,Dark-capped Bulbul,2,,2,
294,42087,838,Cardinal Woodpecker,,1,1,
294,42087,838,Black-headed Oriole,,1,1,
295,42087,852,Scarlet-chested Sunbird,1,,1,
295,42087,852,Dark-capped Bulbul,2,,2,
295,42087,852,Stierling's Wren-Warbler,,1,1,
295,42087,852,Fork-tailed Drongo,,1,1,
295,42087,852,Cardinal Woodpecker,,1,1,
295,42087,852,Grey Tit-Flycatcher,,1,1,
295,42087,852,Crested Francolin,,2,2,
295,42087,852,White-bellied Sunbird,,2,2,
296,42087,937,Stierling's Wren-Warbler,1,,1,
296,42087,937,Dark-capped Bulbul,2,,2,
296,42087,937,Striped Kingfisher,2,,2,
296,42087,937,Black-collared Barbet,,1,1,
297,42087,907,Dark-capped Bulbul,1,,1,
297,42087,907,Speckled Mousebird,1,,1,
297,42087,907,Yellow-breasted Apalis,,1,1,
297,42087,907,Fork-tailed Drongo,,2,2,
298,42087,921,African Paradise Flycatcher,1,,1,
298,42087,921,Blue Waxbill,1,,1,
298,42087,921,Red-backed Shrike,1,,1,
298,42087,921,Golden-breasted Bunting,1,,1,
298,42087,921,Long-billed Crombec,1,,1,
298,42087,921,Dark-capped Bulbul,2,,2,
298,42087,921,Southern Black Tit,2,,2,
298,42087,921,Chinspot Batis,2,,2,
298,42087,921,White-bellied Sunbird,2,,2,
298,42087,921,Southern Grey-headed Sparrow,5,1,6,
298,42087,921,Fork-tailed Drongo,,1,1,
304,42088,846,Rattling Cisticola,1,,1,
304,42088,846,Yellow-breasted Apalis,1,,1,
304,42088,846,Tawny-flanked Prinia,1,,1,
304,42088,846,White-bellied Sunbird,1,,1,
304,42088,846,Acacia Pied Barbet,1,,1,
304,42088,846,Sombre Greenbul,1,,1,
304,42088,846,Steppe Buzzard,1,,1,
304,42088,846,Barn Swallow,1,,1,
304,42088,846,Yellow-fronted Canary,2,,2,
304,42088,846,Blue Waxbill,2,,2,
304,42088,846,Long-billed Crombec,2,,2,
304,42088,846,Southern Grey-headed Sparrow,2,,2,
304,42088,846,Red-eyed Dove,,1,1,
304,42088,846,Bateleur,,1,1,
304,42088,846,White-browed Scrub Robin,,1,1,
304,42088,846,Red-faced Mousebird,,2,2,
304,42088,846,European Bee-eater,,3,3,
305,42088,832,Long-billed Crombec,1,,1,
305,42088,832,Red-capped Robin-Chat,1,,1,
305,42088,832,Acacia Pied Barbet,1,,1,
305,42088,832,White-browed Scrub Robin,1,,1,
305,42088,832,Green-backed Camaroptera,1,,1,
305,42088,832,African Paradise Flycatcher,1,,1,
305,42088,832,Kurrichane Thrush,1,,1,
305,42088,832,European Bee-eater,1,,1,
305,42088,832,Rattling Cisticola,2,,2,
305,42088,832,Dark-capped Bulbul,2,,2,
305,42088,832,Blue Waxbill,3,,3,
305,42088,832,Yellow-fronted Canary,3,,3,
305,42088,832,African Firefinch,3,,3,
305,42088,832,Fork-tailed Drongo,,1,1,
305,42088,832,Cape Turtle Dove,,1,1,
305,42088,832,Terrestrial Brownbul,,2,2,
305,42088,832,Red-faced Mousebird,,3,3,
308,42088,619,Rattling Cisticola,1,,1,
308,42088,619,Bearded Woodpecker,1,,1,
308,42088,619,Fork-tailed Drongo,1,,1,
308,42088,619,Striped Kingfisher,1,,1,
308,42088,619,Chinspot Batis,1,,1,
308,42088,619,Green-winged Pytilia,1,,1,
308,42088,619,Long-billed Crombec,1,,1,
308,42088,619,Red-faced Mousebird,1,,1,
308,42088,619,Yellow-breasted Apalis,1,,1,
308,42088,619,Marico Sunbird,2,,2,
308,42088,619,Green Wood-Hoopoe,2,,2,
308,42088,619,Dark-capped Bulbul,2,,2,
308,42088,619,Grey Go-Away Bird,2,,2,
308,42088,619,White-bellied Sunbird,3,,3,
308,42088,619,Blue Waxbill,3,,3,
308,42088,619,Speckled Mousebird,4,1,5,
308,42088,619,White-browed Scrub Robin,,1,1,
308,42088,619,Southern Boubou,,1,1,
308,42088,619,Scaly-throated Honeyguide,,1,1,
308,42088,619,Emerald-spotted Wood Dove,,1,1,
308,42088,619,Red-eyed Dove,,1,1,
308,42088,619,Golden-tailed Woodpecker,,1,1,
308,42088,619,Acacia Pied Barbet,,1,1,
308,42088,619,Sombre Greenbul,,1,1,
308,42088,619,Black-headed Oriole,,2,2,
308,42088,619,Southern Yellow-billed Hornbill,,2,2,
308,42088,619,Black-collared Barbet,,2,2,
308,42088,619,Red-billed Oxpecker,,2,2,
309,42088,606,Fork-tailed Drongo,1,1,2,
309,42088,606,Long-billed Crombec,1,,1,
309,42088,606,Cardinal Woodpecker,1,,1,
309,42088,606,Rattling Cisticola,1,,1,
309,42088,606,Acacia Pied Barbet,1,,1,
309,42088,606,Yellow-fronted Canary,1,,1,
309,42088,606,Cardinal Woodpecker,1,,1,
309,42088,606,White-browed Scrub Robin,1,,1,
309,42088,606,Blue Waxbill,2,,2,
309,42088,606,Dark-capped Bulbul,2,,2,
309,42088,606,White-bellied Sunbird,,1,1,
309,42088,606,Red-eyed Dove,,1,1,
309,42088,606,Golden-tailed Woodpecker,,1,1,
309,42088,606,Sombre Greenbul,,1,1,
309,42088,606,Chinspot Batis,,1,1,
309,42088,606,Brubru,,1,1,
309,42088,606,Emerald-spotted Wood Dove,,2,2,
309,42088,606,Cape Turtle Dove,,2,2,
309,42088,606,Striped Kingfisher,,2,2,
309,42088,606,Arrow-marked Babbler,,3,3,
310,42088,553,Emerald-spotted Wood Dove,1,,1,
310,42088,553,Rattling Cisticola,1,,1,
310,42088,553,Long-billed Crombec,1,,1,
310,42088,553,Acacia Pied Barbet,1,,1,
310,42088,553,White-bellied Sunbird,1,,1,
310,42088,553,Blue Waxbill,2,,2,
310,42088,553,White-browed Scrub Robin,2,,2,
310,42088,553,Dark-capped Bulbul,5,,5,
310,42088,553,Southern Black Tit,,1,1,
310,42088,553,Southern Grey-headed Sparrow,,1,1,
310,42088,553,Scarlet-chested Sunbird,,1,1,
310,42088,553,Golden-tailed Woodpecker,,1,1,
310,42088,553,Cardinal Woodpecker,,1,1,
310,42088,553,Bearded Woodpecker,,2,2,
310,42088,553,Striped Kingfisher,,2,2,
311,42088,540,Rattling Cisticola,1,1,2,
311,42088,540,Blue Waxbill,1,,1,
311,42088,540,White-browed Scrub Robin,1,,1,
311,42088,540,Dark-capped Bulbul,2,2,4,
311,42088,540,Emerald-spotted Wood Dove,,1,1,
311,42088,540,Black-crowned Tchagra,,1,1,
311,42088,540,Cape Turtle Dove,,1,1,
311,42088,540,Long-billed Crombec,,1,1,
311,42088,540,Bearded Woodpecker,,2,2,
311,42088,540,Fork-tailed Drongo,,3,3,
311,42088,540,Helmeted Guineafowl,,4,4,
315,42088,900,Red-backed Shrike,1,,1,
315,42088,900,Long-billed Crombec,1,,1,
315,42088,900,Chinspot Batis,1,,1,
315,42088,900,Speckled Mousebird,1,,1,
315,42088,900,Black-collared Barbet,1,,1,
315,42088,900,Jacobin Cuckoo,1,,1,
315,42088,900,European Bee-eater,2,,2,
315,42088,900,Dark-capped Bulbul,2,,2,
315,42088,900,Bronze Mannikin,2,,2,
315,42088,900,Crested Barbet,2,,2,
315,42088,900,Cape Glossy Starling,3,,3,
315,42088,900,Red-faced Mousebird,4,,4,
315,42088,900,Red-eyed Dove,,1,1,
315,42088,900,Yellow-fronted Canary,,1,1,
316,42088,916,Red-backed Shrike,1,,1,
316,42088,916,Blue Waxbill,1,,1,
316,42088,916,Red-eyed Dove,1,,1,
316,42088,916,Common Scimitarbill,2,1,3,
316,42088,916,Acacia Pied Barbet,2,,2,
316,42088,916,European Bee-eater,3,,3,
316,42088,916,Chinspot Batis,,1,1,
316,42088,916,Cape Glossy Starling,,1,1,
