GPSpt,Treated,Date,Time,Species,NumIn,NumOut,Total,BreedNotes
24,Yes,20151021,648,Black-crowned Tchagra,1,0,1,none
24,Yes,20151021,648,Tawny-flanked Prinia,1,0,1,none
24,Yes,20151021,648,African Green Pigeon,1,0,1,none
24,Yes,20151021,648,Common/African Swift,1,0,1,none
24,Yes,20151030,456,Dark-capped Bulbul,1,2,3,none
24,Yes,20151030,456,Red-billed Oxpecker,0,2,2,none
24,Yes,20151030,456,Cape Turtle Dove,0,1,1,none
24,Yes,20151030,456,Rattling Cisticola,0,1,1,none
24,Yes,20151030,456,White-browed Scrub Robin,0,1,1,none
24,Yes,20151030,456,Tawny-flanked Prinia,0,1,1,none
24,Yes,20151030,456,Scarlet-chested Sunbird,2,0,2,none
24,Yes,20151030,456,Black-headed Oriole,1,0,1,none
24,Yes,20151030,456,Emerald-spotted Wood Dove,1,0,1,none
24,Yes,20151030,456,Yellow-fronted Canary,1,0,1,none
24,Yes,20151030,622,Orange-breasted Bushshrike,0,1,1,none
24,Yes,20151030,622,Black-headed Oriole,0,1,1,none
24,Yes,20151030,622,Kurrichane Thrush,0,1,1,none
24,Yes,20151030,622,Emerald-spotted Wood Dove,0,1,1,none
24,Yes,20151030,622,Golden-tailed Woodpecker,0,1,1,none
24,Yes,20151030,622,African Green Pigeon,0,1,1,none
24,Yes,20151030,622,Golden-breasted Bunting,0,1,1,none
24,Yes,20151030,622,Violet-backed Starling,3,0,3,none
24,Yes,20151030,622,Rattling Cisticola,2,0,2,none
24,Yes,20151030,622,Scarlet-chested Sunbird,2,0,2,none
24,Yes,20151030,622,Tawny-flanked Prinia,1,0,1,none
24,Yes,20151030,622,Grey Penduline Tit,1,0,1,none
24,Yes,20151106,440,Dark-capped Bulbul,0,2,2,none
24,Yes,20151106,440,Rattling Cisticola,0,2,2,none
24,Yes,20151106,440,Southern Black Tit,0,2,2,none
24,Yes,20151106,440,Kurrichane Thrush,0,1,1,none
24,Yes,20151106,440,Spotted Flycatcher,1,0,1,none
24,Yes,20151106,440,Scarlet-chested Sunbird,1,0,1,none
24,Yes,20151106,440,Violet-backed Starling,1,0,1,none
24,Yes,20151106,709,Tawny-flanked Prinia,1,1,2,none
24,Yes,20151106,709,Scarlet-chested Sunbird,0,1,1,none
24,Yes,20151106,709,Barn Swallow,1,0,1,none
24,Yes,20151123,449,Emerald-spotted Wood Dove,1,1,2,none
24,Yes,20151123,449,Rattling Cisticola,0,1,1,none
24,Yes,20151123,449,Black-headed Oriole,0,1,1,none
24,Yes,20151123,449,Bearded Woodpecker,0,1,1,none
24,Yes,20151123,449,Tawny-flanked Prinia,0,1,1,none
24,Yes,20151123,449,Dark-capped Bulbul,4,0,4,none
24,Yes,20151123,449,Scarlet-chested Sunbird,4,0,4,none
24,Yes,20151123,449,Golden-breasted Bunting,1,0,1,none
24,Yes,20151123,449,Yellow-fronted Canary,1,0,1,none
24,Yes,20151123,449,African Paradise Flycatcher,1,0,1,none
24,Yes,20151123,753,Black-headed Oriole,0,1,1,none
24,Yes,20151123,753,Orange-breasted Bushshrike,0,1,1,none
24,Yes,20151123,753,Emerald-spotted Wood Dove,0,1,1,none
24,Yes,20151123,753,Kurrichane Thrush,0,1,1,none
24,Yes,20151123,753,Rattling Cisticola,2,0,2,none
24,Yes,20151123,753,Dark-capped Bulbul,2,0,2,none
24,Yes,20151123,753,Scarlet-chested Sunbird,2,0,2,none
24,Yes,20151123,753,Grey Penduline Tit,2,0,2,visiting finished nest
24,Yes,20151123,753,Long-billed Crombec,1,0,1,none
24,Yes,20151123,753,European Bee-eater,1,0,1,none
24,Yes,20151123,753,Golden-breasted Bunting,1,0,1,none
24,Yes,20151202,453,Arrow-marked Babbler,0,4,4,none
24,Yes,20151202,453,Rattling Cisticola,0,2,2,none
24,Yes,20151202,453,Woodland Kingfisher,0,1,1,none
24,Yes,20151202,453,Black Cuckooshrike,0,1,1,none
24,Yes,20151202,453,White-bellied Sunbird,0,1,1,none
24,Yes,20151202,453,Burchells Coucal,0,1,1,none
24,Yes,20151202,453,Long-billed Crombec,0,1,1,none
24,Yes,20151202,453,Chinspot Batis,0,1,1,none
24,Yes,20151202,453,Brubru,0,1,1,none
24,Yes,20151202,453,Scarlet-chested Sunbird,4,0,4,none
24,Yes,20151202,453,Dark-capped Bulbul,2,0,2,none
24,Yes,20151202,453,Golden-breasted Bunting,2,0,2,none
24,Yes,20151202,453,African Hoopoe,1,0,1,none
24,Yes,20151202,453,African Paradise Flycatcher,1,0,1,none
24,Yes,20151202,453,Yellow-fronted Canary,1,0,1,none
24,Yes,20151202,823,White-bellied Sunbird,0,1,1,none
24,Yes,20151202,823,Scarlet-chested Sunbird,3,0,3,none
24,Yes,20151202,823,Rattling Cisticola,2,0,2,none
24,Yes,20151202,823,Yellow-breasted Apalis,2,0,2,none
24,Yes,20151202,823,Woodland Kingfisher,1,0,1,none
24,Yes,20151202,823,Fork-tailed Drongo,1,0,1,none
24,Yes,20151202,823,Chinspot Batis,1,0,1,none
24,Yes,20151202,823,Cardinal Woodpecker,1,0,1,none
24,Yes,20151202,823,Common Scimitarbill,1,0,1,none
24,Yes,20151202,823,Tawny-flanked Prinia,1,0,1,none
24,Yes,20151202,823,Yellow-fronted Canary,1,0,1,none
24,Yes,20151202,823,Kurrichane Thrush,1,0,1,none
24,Yes,20151211,617,Rattling Cisticola,2,1,3,none
24,Yes,20151211,617,Scarlet-chested Sunbird,2,1,3,none
24,Yes,20151211,617,Kurrichane Thrush,1,1,2,none
24,Yes,20151211,617,Black-backed Puffback,0,1,1,none
24,Yes,20151211,617,Burchells Coucal,0,1,1,none
24,Yes,20151211,617,Orange-breasted Bushshrike,0,1,1,none
24,Yes,20151211,617,Emerald-spotted Wood Dove,2,0,2,none
24,Yes,20151211,617,Yellow-fronted Canary,2,0,2,none
24,Yes,20151211,617,Black-headed Oriole,1,0,1,none
24,Yes,20151211,617,Tawny-flanked Prinia,1,0,1,none
24,Yes,20151211,617,Southern Black Flycatcher,1,0,1,none
24,Yes,20151211,617,Willow Warbler,1,0,1,none
24,Yes,20151211,617,Brown-crowned Tchagra,1,0,1,none
24,Yes,20151211,617,Grey Tit-Flycatcher,1,0,1,building a nest 3 m from speaker
24,Yes,20151211,934,African Paradise Flycatcher,1,1,2,none
24,Yes,20151211,934,Tawny-flanked Prinia,0,1,1,none
24,Yes,20151211,934,Brown-hooded Kingfisher,0,1,1,none
24,Yes,20151211,934,Black-crowned Tchagra,0,1,1,none
24,Yes,20151211,934,Crested Barbet,0,1,1,none
24,Yes,20151211,934,Scarlet-chested Sunbird,3,0,3,none
24,Yes,20151211,934,Fork-tailed Drongo,3,0,3,none
24,Yes,20151211,934,Orange-breasted Bushshrike,2,0,2,none
24,Yes,20151211,934,Rattling Cisticola,2,0,2,none
24,Yes,20151211,934,Willow Warbler,1,0,1,none
24,Yes,20151211,934,Black-headed Oriole,1,0,1,none
24,Yes,20151211,934,Dark-capped Bulbul,1,0,1,none
24,Yes,20151211,934,Emerald-spotted Wood Dove,1,0,1,none
24,Yes,20151211,934,Yellow-fronted Canary,1,0,1,none
24,Yes,20151211,934,Red-collared Widowbird,1,0,1,none
